ZIP,Territory_Name,Region_Name
75397,"Dallas, TX",South
75398,"Dallas, TX",South
75401,"Dallas, TX",South
75402,"Dallas, TX",South
75403,"Dallas, TX",South
75404,"Dallas, TX",South
75407,"Dallas, TX",South
75409,"Dallas, TX",South
75410,"Dallas, TX",South
75411,"Dallas, TX",South
75412,"Dallas, TX",South
75413,"Dallas, TX",South
75414,"Dallas, TX",South
75415,"Dallas, TX",South
75416,"Dallas, TX",South
75417,"Dallas, TX",South
75418,"Dallas, TX",South
75420,"Dallas, TX",South
75421,"Dallas, TX",South
75422,"Dallas, TX",South
75423,"Dallas, TX",South
75424,"Dallas, TX",South
75425,"Dallas, TX",South
75426,"Dallas, TX",South
75428,"Dallas, TX",South
75429,"Dallas, TX",South
75431,"Dallas, TX",South
75432,"Dallas, TX",South
75433,"Dallas, TX",South
75434,"Dallas, TX",South
75435,"Dallas, TX",South
75436,"Dallas, TX",South
75437,"Dallas, TX",South
75438,"Dallas, TX",South
75439,"Dallas, TX",South
75440,"Dallas, TX",South
75441,"Dallas, TX",South
75442,"Dallas, TX",South
75443,"Dallas, TX",South
75444,"Dallas, TX",South
75446,"Dallas, TX",South
75447,"Dallas, TX",South
75448,"Dallas, TX",South
75449,"Dallas, TX",South
75450,"Dallas, TX",South
75451,"Dallas, TX",South
75452,"Dallas, TX",South
75453,"Dallas, TX",South
75454,"Dallas, TX",South
75455,"Dallas, TX",South
75456,"Dallas, TX",South
75457,"Dallas, TX",South
75458,"Dallas, TX",South
75459,"Dallas, TX",South
75460,"Dallas, TX",South
75461,"Dallas, TX",South
75462,"Dallas, TX",South
75468,"Dallas, TX",South
75469,"Dallas, TX",South
75470,"Dallas, TX",South
75471,"Dallas, TX",South
75472,"Dallas, TX",South
75473,"Dallas, TX",South
75474,"Dallas, TX",South
75475,"Dallas, TX",South
75476,"Dallas, TX",South
75477,"Dallas, TX",South
75478,"Dallas, TX",South
75479,"Dallas, TX",South
75480,"Dallas, TX",South
75481,"Dallas, TX",South
75482,"Dallas, TX",South
75483,"Dallas, TX",South
75485,"Dallas, TX",South
75486,"Dallas, TX",South
75487,"Dallas, TX",South
75488,"Dallas, TX",South
75489,"Dallas, TX",South
75490,"Dallas, TX",South
75491,"Dallas, TX",South
75492,"Dallas, TX",South
75493,"Dallas, TX",South
75494,"Dallas, TX",South
75495,"Dallas, TX",South
75496,"Dallas, TX",South
75497,"Dallas, TX",South
75501,"Dallas, TX",South
75503,"Dallas, TX",South
75504,"Dallas, TX",South
75505,"Dallas, TX",South
75507,"Dallas, TX",South
75550,"Dallas, TX",South
75551,"Dallas, TX",South
75554,"Dallas, TX",South
75555,"Dallas, TX",South
75556,"Dallas, TX",South
75558,"Dallas, TX",South
75559,"Dallas, TX",South
75560,"Dallas, TX",South
75561,"Dallas, TX",South
75562,"Dallas, TX",South
75563,"Dallas, TX",South
75564,"Dallas, TX",South
75565,"Dallas, TX",South
75566,"Dallas, TX",South
75567,"Dallas, TX",South
75568,"Dallas, TX",South
75569,"Dallas, TX",South
75570,"Dallas, TX",South
75571,"Dallas, TX",South
75572,"Dallas, TX",South
75573,"Dallas, TX",South
75574,"Dallas, TX",South
75599,"Dallas, TX",South
75601,"Dallas, TX",South
75602,"Dallas, TX",South
75603,"Dallas, TX",South
75604,"Dallas, TX",South
75605,"Dallas, TX",South
75606,"Dallas, TX",South
75607,"Dallas, TX",South
75608,"Dallas, TX",South
75615,"Dallas, TX",South
75630,"Dallas, TX",South
75631,"Dallas, TX",South
75633,"Dallas, TX",South
75636,"Dallas, TX",South
75637,"Dallas, TX",South
75638,"Dallas, TX",South
75639,"Dallas, TX",South
75640,"Dallas, TX",South
75641,"Dallas, TX",South
75642,"Dallas, TX",South
75643,"Dallas, TX",South
75644,"Dallas, TX",South
75645,"Dallas, TX",South
75647,"Dallas, TX",South
75650,"Dallas, TX",South
75651,"Dallas, TX",South
75652,"Dallas, TX",South
75653,"Dallas, TX",South
75654,"Dallas, TX",South
75656,"Dallas, TX",South
75657,"Dallas, TX",South
75658,"Dallas, TX",South
75659,"Dallas, TX",South
75660,"Dallas, TX",South
75661,"Dallas, TX",South
75662,"Dallas, TX",South
75663,"Dallas, TX",South
75666,"Dallas, TX",South
75667,"Dallas, TX",South
75668,"Dallas, TX",South
75669,"Dallas, TX",South
75670,"Dallas, TX",South
75671,"Dallas, TX",South
75672,"Dallas, TX",South
75680,"Dallas, TX",South
75681,"Dallas, TX",South
75682,"Dallas, TX",South
75683,"Dallas, TX",South
75684,"Dallas, TX",South
75685,"Dallas, TX",South
75686,"Dallas, TX",South
75687,"Dallas, TX",South
75688,"Dallas, TX",South
75689,"Dallas, TX",South
75691,"Dallas, TX",South
75692,"Dallas, TX",South
75693,"Dallas, TX",South
75694,"Dallas, TX",South
75701,"Dallas, TX",South
75702,"Dallas, TX",South
75703,"Dallas, TX",South
75704,"Dallas, TX",South
75705,"Dallas, TX",South
75706,"Dallas, TX",South
75707,"Dallas, TX",South
75708,"Dallas, TX",South
75709,"Dallas, TX",South
75710,"Dallas, TX",South
75711,"Dallas, TX",South
75712,"Dallas, TX",South
75713,"Dallas, TX",South
75750,"Dallas, TX",South
75751,"Dallas, TX",South
75752,"Dallas, TX",South
75754,"Dallas, TX",South
75755,"Dallas, TX",South
75756,"Dallas, TX",South
75757,"Dallas, TX",South
75758,"Dallas, TX",South
75759,"Dallas, TX",South
75760,"Dallas, TX",South
75762,"Dallas, TX",South
75763,"Dallas, TX",South
75764,"Dallas, TX",South
75765,"Dallas, TX",South
75766,"Dallas, TX",South
75770,"Dallas, TX",South
75771,"Dallas, TX",South
75772,"Dallas, TX",South
75773,"Dallas, TX",South
75778,"Dallas, TX",South
75779,"Dallas, TX",South
75780,"Dallas, TX",South
75782,"Dallas, TX",South
75783,"Dallas, TX",South
75784,"Dallas, TX",South
75785,"Dallas, TX",South
75788,"Dallas, TX",South
75789,"Dallas, TX",South
75790,"Dallas, TX",South
75791,"Dallas, TX",South
75792,"Dallas, TX",South
75797,"Dallas, TX",South
75798,"Dallas, TX",South
75799,"Dallas, TX",South
75801,"Dallas, TX",South
75802,"Dallas, TX",South
75803,"Dallas, TX",South
75831,"Dallas, TX",South
75832,"Dallas, TX",South
75833,"Dallas, TX",South
75834,"Dallas, TX",South
75835,"Dallas, TX",South
75838,"Dallas, TX",South
75839,"Dallas, TX",South
75840,"Dallas, TX",South
75844,"Dallas, TX",South
75845,"Dallas, TX",South
75846,"Dallas, TX",South
75847,"Dallas, TX",South
75848,"Dallas, TX",South
75849,"Dallas, TX",South
75850,"Dallas, TX",South
75851,"Dallas, TX",South
75852,"Dallas, TX",South
75853,"Dallas, TX",South
75855,"Dallas, TX",South
75856,"Dallas, TX",South
75858,"Dallas, TX",South
75859,"Dallas, TX",South
75860,"Dallas, TX",South
75861,"Dallas, TX",South
75862,"Dallas, TX",South
75865,"Dallas, TX",South
75880,"Dallas, TX",South
75882,"Dallas, TX",South
75884,"Dallas, TX",South
75886,"Dallas, TX",South
75901,"Dallas, TX",South
75902,"Dallas, TX",South
75903,"Dallas, TX",South
75904,"Dallas, TX",South
75915,"Dallas, TX",South
75925,"Dallas, TX",South
75926,"Dallas, TX",South
75928,"Dallas, TX",South
75929,"Dallas, TX",South
75930,"Dallas, TX",South
75931,"Dallas, TX",South
75932,"Dallas, TX",South
75933,"Dallas, TX",South
75934,"Dallas, TX",South
75935,"Dallas, TX",South
75936,"Dallas, TX",South
75937,"Dallas, TX",South
75938,"Dallas, TX",South
75939,"Dallas, TX",South
75941,"Dallas, TX",South
75942,"Dallas, TX",South
75943,"Dallas, TX",South
75944,"Dallas, TX",South
75946,"Dallas, TX",South
75948,"Dallas, TX",South
75949,"Dallas, TX",South
75951,"Dallas, TX",South
75954,"Dallas, TX",South
75956,"Dallas, TX",South
75958,"Dallas, TX",South
75959,"Dallas, TX",South
75960,"Dallas, TX",South
75961,"Dallas, TX",South
75962,"Dallas, TX",South
75963,"Dallas, TX",South
75964,"Dallas, TX",South
75965,"Dallas, TX",South
75966,"Dallas, TX",South
75968,"Dallas, TX",South
75969,"Dallas, TX",South
75972,"Dallas, TX",South
75973,"Dallas, TX",South
75974,"Dallas, TX",South
75975,"Dallas, TX",South
75976,"Dallas, TX",South
75977,"Dallas, TX",South
75978,"Dallas, TX",South
75979,"Dallas, TX",South
75980,"Dallas, TX",South
75990,"Dallas, TX",South
76041,"Dallas, TX",South
76064,"Dallas, TX",South
76065,"Dallas, TX",South
76623,"Dallas, TX",South
76624,"Dallas, TX",South
76626,"Dallas, TX",South
76628,"Dallas, TX",South
76631,"Dallas, TX",South
76635,"Dallas, TX",South
76639,"Dallas, TX",South
76641,"Dallas, TX",South
76642,"Dallas, TX",South
76648,"Dallas, TX",South
76650,"Dallas, TX",South
76651,"Dallas, TX",South
76660,"Dallas, TX",South
76664,"Dallas, TX",South
76666,"Dallas, TX",South
76667,"Dallas, TX",South
76670,"Dallas, TX",South
76673,"Dallas, TX",South
76676,"Dallas, TX",South
76678,"Dallas, TX",South
76679,"Dallas, TX",South
76681,"Dallas, TX",South
76686,"Dallas, TX",South
76687,"Dallas, TX",South
76693,"Dallas, TX",South
77326,"Dallas, TX",South
77332,"Dallas, TX",South
77350,"Dallas, TX",South
77351,"Dallas, TX",South
77360,"Dallas, TX",South
77364,"Dallas, TX",South
77399,"Dallas, TX",South
77616,"Dallas, TX",South
77624,"Dallas, TX",South
77660,"Dallas, TX",South
77664,"Dallas, TX",South
77850,"Dallas, TX",South
77855,"Dallas, TX",South
77856,"Dallas, TX",South
77864,"Dallas, TX",South
77865,"Dallas, TX",South
77870,"Dallas, TX",South
77871,"Dallas, TX",South
80001,"Denver, CO",West
80002,"Denver, CO",West
80003,"Denver, CO",West
80004,"Denver, CO",West
80005,"Denver, CO",West
80006,"Denver, CO",West
80007,"Denver, CO",West
80010,"Denver, CO",West
80011,"Denver, CO",West
80012,"Denver, CO",West
80013,"Denver, CO",West
80014,"Denver, CO",West
80015,"Denver, CO",West
80016,"Denver, CO",West
80017,"Denver, CO",West
80018,"Denver, CO",West
80019,"Denver, CO",West
80020,"Denver, CO",West
80021,"Denver, CO",West
80022,"Denver, CO",West
80023,"Denver, CO",West
80024,"Denver, CO",West
80025,"Denver, CO",West
80026,"Denver, CO",West
80027,"Denver, CO",West
80028,"Denver, CO",West
80030,"Denver, CO",West
80031,"Denver, CO",West
80033,"Denver, CO",West
80034,"Denver, CO",West
80035,"Denver, CO",West
80036,"Denver, CO",West
80037,"Denver, CO",West
80038,"Denver, CO",West
80040,"Denver, CO",West
80041,"Denver, CO",West
80042,"Denver, CO",West
80044,"Denver, CO",West
80045,"Denver, CO",West
80046,"Denver, CO",West
80047,"Denver, CO",West
80101,"Denver, CO",West
80102,"Denver, CO",West
80103,"Denver, CO",West
80104,"Denver, CO",West
80105,"Denver, CO",West
80106,"Denver, CO",West
80107,"Denver, CO",West
80108,"Denver, CO",West
80109,"Denver, CO",West
80110,"Denver, CO",West
80111,"Denver, CO",West
80112,"Denver, CO",West
80113,"Denver, CO",West
80116,"Denver, CO",West
80117,"Denver, CO",West
80118,"Denver, CO",West
80120,"Denver, CO",West
80121,"Denver, CO",West
80122,"Denver, CO",West
80123,"Denver, CO",West
80124,"Denver, CO",West
80125,"Denver, CO",West
80126,"Denver, CO",West
80127,"Denver, CO",West
80128,"Denver, CO",West
80129,"Denver, CO",West
80130,"Denver, CO",West
80131,"Denver, CO",West
80132,"Denver, CO",West
80133,"Denver, CO",West
80134,"Denver, CO",West
80135,"Denver, CO",West
80136,"Denver, CO",West
80137,"Denver, CO",West
80138,"Denver, CO",West
80150,"Denver, CO",West
80151,"Denver, CO",West
80155,"Denver, CO",West
80160,"Denver, CO",West
80161,"Denver, CO",West
80162,"Denver, CO",West
80163,"Denver, CO",West
80165,"Denver, CO",West
80166,"Denver, CO",West
80201,"Denver, CO",West
80202,"Denver, CO",West
80203,"Denver, CO",West
80204,"Denver, CO",West
80205,"Denver, CO",West
80206,"Denver, CO",West
80207,"Denver, CO",West
80208,"Denver, CO",West
80209,"Denver, CO",West
80210,"Denver, CO",West
80211,"Denver, CO",West
80212,"Denver, CO",West
80214,"Denver, CO",West
80215,"Denver, CO",West
80216,"Denver, CO",West
80217,"Denver, CO",West
80218,"Denver, CO",West
80219,"Denver, CO",West
80220,"Denver, CO",West
80221,"Denver, CO",West
80222,"Denver, CO",West
80223,"Denver, CO",West
80224,"Denver, CO",West
80225,"Denver, CO",West
80226,"Denver, CO",West
80227,"Denver, CO",West
80228,"Denver, CO",West
80229,"Denver, CO",West
80230,"Denver, CO",West
80231,"Denver, CO",West
80232,"Denver, CO",West
80233,"Denver, CO",West
80234,"Denver, CO",West
80235,"Denver, CO",West
80236,"Denver, CO",West
80237,"Denver, CO",West
80238,"Denver, CO",West
80239,"Denver, CO",West
80241,"Denver, CO",West
80243,"Denver, CO",West
80244,"Denver, CO",West
80246,"Denver, CO",West
80247,"Denver, CO",West
80248,"Denver, CO",West
80249,"Denver, CO",West
80250,"Denver, CO",West
80251,"Denver, CO",West
80252,"Denver, CO",West
80256,"Denver, CO",West
80257,"Denver, CO",West
80259,"Denver, CO",West
80260,"Denver, CO",West
80261,"Denver, CO",West
80262,"Denver, CO",West
80263,"Denver, CO",West
80264,"Denver, CO",West
80265,"Denver, CO",West
80266,"Denver, CO",West
80271,"Denver, CO",West
80273,"Denver, CO",West
80274,"Denver, CO",West
80279,"Denver, CO",West
80280,"Denver, CO",West
80281,"Denver, CO",West
80290,"Denver, CO",West
80291,"Denver, CO",West
80293,"Denver, CO",West
80294,"Denver, CO",West
80295,"Denver, CO",West
80299,"Denver, CO",West
80301,"Denver, CO",West
80302,"Denver, CO",West
80303,"Denver, CO",West
80304,"Denver, CO",West
80305,"Denver, CO",West
80306,"Denver, CO",West
80307,"Denver, CO",West
80308,"Denver, CO",West
80309,"Denver, CO",West
80310,"Denver, CO",West
80314,"Denver, CO",West
80321,"Denver, CO",West
80322,"Denver, CO",West
80323,"Denver, CO",West
80328,"Denver, CO",West
80329,"Denver, CO",West
80401,"Denver, CO",West
80402,"Denver, CO",West
80403,"Denver, CO",West
80419,"Denver, CO",West
80420,"Denver, CO",West
80421,"Denver, CO",West
80422,"Denver, CO",West
80423,"Denver, CO",West
80424,"Denver, CO",West
80425,"Denver, CO",West
80426,"Denver, CO",West
80427,"Denver, CO",West
80428,"Denver, CO",West
80429,"Denver, CO",West
80430,"Denver, CO",West
80432,"Denver, CO",West
80433,"Denver, CO",West
80434,"Denver, CO",West
80435,"Denver, CO",West
80436,"Denver, CO",West
80437,"Denver, CO",West
80438,"Denver, CO",West
80439,"Denver, CO",West
80440,"Denver, CO",West
80442,"Denver, CO",West
80443,"Denver, CO",West
80444,"Denver, CO",West
80446,"Denver, CO",West
80447,"Denver, CO",West
80448,"Denver, CO",West
80449,"Denver, CO",West
80451,"Denver, CO",West
80452,"Denver, CO",West
80453,"Denver, CO",West
80454,"Denver, CO",West
80455,"Denver, CO",West
80456,"Denver, CO",West
80457,"Denver, CO",West
80459,"Denver, CO",West
80461,"Denver, CO",West
80463,"Denver, CO",West
80465,"Denver, CO",West
80466,"Denver, CO",West
80467,"Denver, CO",West
80468,"Denver, CO",West
80469,"Denver, CO",West
80470,"Denver, CO",West
80471,"Denver, CO",West
80473,"Denver, CO",West
80474,"Denver, CO",West
80475,"Denver, CO",West
80476,"Denver, CO",West
80477,"Denver, CO",West
80478,"Denver, CO",West
80479,"Denver, CO",West
80480,"Denver, CO",West
80481,"Denver, CO",West
80482,"Denver, CO",West
80483,"Denver, CO",West
80487,"Denver, CO",West
80488,"Denver, CO",West
80497,"Denver, CO",West
80498,"Denver, CO",West
80501,"Denver, CO",West
80502,"Denver, CO",West
80503,"Denver, CO",West
80504,"Denver, CO",West
80510,"Denver, CO",West
80511,"Denver, CO",West
80512,"Denver, CO",West
80513,"Denver, CO",West
80514,"Denver, CO",West
80515,"Denver, CO",West
80516,"Denver, CO",West
80517,"Denver, CO",West
80520,"Denver, CO",West
80521,"Denver, CO",West
80522,"Denver, CO",West
80523,"Denver, CO",West
80524,"Denver, CO",West
80525,"Denver, CO",West
80526,"Denver, CO",West
80527,"Denver, CO",West
80528,"Denver, CO",West
80530,"Denver, CO",West
80532,"Denver, CO",West
80533,"Denver, CO",West
80534,"Denver, CO",West
80535,"Denver, CO",West
80536,"Denver, CO",West
80537,"Denver, CO",West
80538,"Denver, CO",West
80539,"Denver, CO",West
80540,"Denver, CO",West
80541,"Denver, CO",West
80542,"Denver, CO",West
80543,"Denver, CO",West
80544,"Denver, CO",West
80545,"Denver, CO",West
80546,"Denver, CO",West
80547,"Denver, CO",West
80549,"Denver, CO",West
80550,"Denver, CO",West
80551,"Denver, CO",West
80553,"Denver, CO",West
80601,"Denver, CO",West
80602,"Denver, CO",West
80603,"Denver, CO",West
80610,"Denver, CO",West
80611,"Denver, CO",West
80612,"Denver, CO",West
80614,"Denver, CO",West
80615,"Denver, CO",West
80620,"Denver, CO",West
80621,"Denver, CO",West
80622,"Denver, CO",West
80623,"Denver, CO",West
80624,"Denver, CO",West
80631,"Denver, CO",West
80632,"Denver, CO",West
80633,"Denver, CO",West
80634,"Denver, CO",West
80638,"Denver, CO",West
80639,"Denver, CO",West
80640,"Denver, CO",West
80642,"Denver, CO",West
80643,"Denver, CO",West
80644,"Denver, CO",West
80645,"Denver, CO",West
80646,"Denver, CO",West
80648,"Denver, CO",West
80649,"Denver, CO",West
80650,"Denver, CO",West
80651,"Denver, CO",West
80652,"Denver, CO",West
80653,"Denver, CO",West
80654,"Denver, CO",West
80701,"Denver, CO",West
80705,"Denver, CO",West
80720,"Denver, CO",West
80721,"Denver, CO",West
80722,"Denver, CO",West
80723,"Denver, CO",West
80726,"Denver, CO",West
80727,"Denver, CO",West
80728,"Denver, CO",West
80729,"Denver, CO",West
80731,"Denver, CO",West
80732,"Denver, CO",West
80733,"Denver, CO",West
80734,"Denver, CO",West
80735,"Denver, CO",West
80736,"Denver, CO",West
80737,"Denver, CO",West
80740,"Denver, CO",West
80741,"Denver, CO",West
80742,"Denver, CO",West
80743,"Denver, CO",West
80744,"Denver, CO",West
80745,"Denver, CO",West
80746,"Denver, CO",West
80747,"Denver, CO",West
80749,"Denver, CO",West
80750,"Denver, CO",West
80751,"Denver, CO",West
80754,"Denver, CO",West
80755,"Denver, CO",West
80757,"Denver, CO",West
80758,"Denver, CO",West
80759,"Denver, CO",West
80801,"Denver, CO",West
80802,"Denver, CO",West
80804,"Denver, CO",West
80805,"Denver, CO",West
80807,"Denver, CO",West
80808,"Denver, CO",West
80809,"Denver, CO",West
80810,"Denver, CO",West
80812,"Denver, CO",West
80813,"Denver, CO",West
80814,"Denver, CO",West
80815,"Denver, CO",West
80816,"Denver, CO",West
80817,"Denver, CO",West
80818,"Denver, CO",West
80819,"Denver, CO",West
80820,"Denver, CO",West
80821,"Denver, CO",West
80822,"Denver, CO",West
80823,"Denver, CO",West
80824,"Denver, CO",West
80825,"Denver, CO",West
80826,"Denver, CO",West
80827,"Denver, CO",West
80828,"Denver, CO",West
80829,"Denver, CO",West
80830,"Denver, CO",West
80831,"Denver, CO",West
80832,"Denver, CO",West
80833,"Denver, CO",West
80834,"Denver, CO",West
80835,"Denver, CO",West
80836,"Denver, CO",West
80840,"Denver, CO",West
80841,"Denver, CO",West
80860,"Denver, CO",West
80861,"Denver, CO",West
80862,"Denver, CO",West
80863,"Denver, CO",West
80864,"Denver, CO",West
80866,"Denver, CO",West
80901,"Denver, CO",West
80902,"Denver, CO",West
80903,"Denver, CO",West
80904,"Denver, CO",West
80905,"Denver, CO",West
80906,"Denver, CO",West
80907,"Denver, CO",West
80908,"Denver, CO",West
80909,"Denver, CO",West
80910,"Denver, CO",West
80911,"Denver, CO",West
80912,"Denver, CO",West
80913,"Denver, CO",West
80914,"Denver, CO",West
80915,"Denver, CO",West
80916,"Denver, CO",West
80917,"Denver, CO",West
80918,"Denver, CO",West
80919,"Denver, CO",West
80920,"Denver, CO",West
80921,"Denver, CO",West
80922,"Denver, CO",West
80923,"Denver, CO",West
80924,"Denver, CO",West
80925,"Denver, CO",West
80926,"Denver, CO",West
80927,"Denver, CO",West
80928,"Denver, CO",West
80929,"Denver, CO",West
80930,"Denver, CO",West
80931,"Denver, CO",West
80932,"Denver, CO",West
80933,"Denver, CO",West
80934,"Denver, CO",West
80935,"Denver, CO",West
80936,"Denver, CO",West
80937,"Denver, CO",West
80938,"Denver, CO",West
80939,"Denver, CO",West
80940,"Denver, CO",West
80941,"Denver, CO",West
80942,"Denver, CO",West
80943,"Denver, CO",West
80944,"Denver, CO",West
80945,"Denver, CO",West
80946,"Denver, CO",West
80947,"Denver, CO",West
80949,"Denver, CO",West
80950,"Denver, CO",West
80951,"Denver, CO",West
80960,"Denver, CO",West
80962,"Denver, CO",West
80970,"Denver, CO",West
80977,"Denver, CO",West
80995,"Denver, CO",West
80997,"Denver, CO",West
81001,"Denver, CO",West
81002,"Denver, CO",West
81003,"Denver, CO",West
81004,"Denver, CO",West
81005,"Denver, CO",West
81006,"Denver, CO",West
81007,"Denver, CO",West
81008,"Denver, CO",West
